"","V1","V2","V3"
"190370","908462","chr8:61626645-61627074","0"
"190371","908462","chr8:67344497-67344989","0"
"190372","908462","chr8:67940691-67940997","0"
"190373","908462","chr8:79428433-79428754","0"
"190374","908462","chr8:95652455-95652873","0"
"190375","908462","chr9:104248247-104249501","0"
"190376","908462","chr9:107509906-107510768","0"
"190377","908462","chr9:113017745-113019297","0"
"190378","908462","chr9:115875199-115875738","0"
"190379","908462","chr9:123555399-123555899","0"
"190380","908462","chr9:140310894-140312457","0"
"190381","908462","chr9:21974578-21975306","0"
"190382","908462","chr9:35756948-35757339","0"
"190383","908462","chr9:35791584-35791924","0"
"190384","908462","chr9:4984543-4985630","0"
"190385","908462","chr9:86571047-86572027","0"
"190386","908470","chr1:10755226-10755521","0"
"190387","908470","chr1:110230238-110230614","1"
"190388","908470","chr1:110880394-110880624","0"
"190389","908470","chr1:111505881-111507007","0"
"190390","908470","chr1:1167001-1168985","0"
"190391","908470","chr1:11724113-11724885","0"
"190392","908470","chr1:120835961-120839391","0"
"190393","908470","chr1:121260857-121261525","0"
"190394","908470","chr1:13910137-13910868","0"
"190395","908470","chr1:143912736-143916156","0"
"190396","908470","chr1:145472980-145474702","0"
"190397","908470","chr1:146649622-146649852","0"
"190398","908470","chr1:1476093-1476669","0"
"190399","908470","chr1:150266476-150266689","0"
"190400","908470","chr1:153935781-153936276","0"
"190401","908470","chr1:156163672-156164052","0"
"190402","908470","chr1:16085147-16085862","0"
"190403","908470","chr1:171810467-171811325","0"
"190404","908470","chr1:177150814-177151165","0"
"190405","908470","chr1:180881316-180882592","0"
"190406","908470","chr1:181451311-181452049","1"
"190407","908470","chr1:2064628-2064855","0"
"190408","908470","chr1:214161197-214161415","0"
"190409","908470","chr1:218520287-218520506","0"
"190410","908470","chr1:21996161-21996409","0"
"190411","908470","chr1:220921411-220922176","0"
"190412","908470","chr1:248020330-248021252","0"
"190413","908470","chr1:248100325-248100726","0"
"190414","908470","chr1:33938025-33938328","0"
"190415","908470","chr1:40782220-40783145","0"
"190416","908470","chr1:42127380-42128632","0"
"190417","908470","chr1:43613488-43613842","0"
"190418","908470","chr1:53308294-53309262","0"
"190419","908470","chr1:53904140-53905247","0"
"190420","908470","chr1:57110663-57111337","0"
"190421","908470","chr1:60539315-60539540","0"
"190422","908470","chr10:102756834-102759798","0"
"190423","908470","chr10:102891010-102891794","0"
"190424","908470","chr10:105253191-105254428","0"
"190425","908470","chr10:106028542-106029047","0"
"190426","908470","chr10:11059442-11060524","0"
"190427","908470","chr10:123922850-123923542","0"
"190428","908470","chr10:135043221-135044560","0"
"190429","908470","chr10:135122851-135123109","0"
"190430","908470","chr10:135123238-135123448","0"
"190431","908470","chr10:38645112-38645513","0"
"190432","908470","chr10:43891546-43892917","0"
"190433","908470","chr10:44879714-44882391","0"
"190434","908470","chr10:48438411-48439320","0"
"190435","908470","chr10:52499392-52500021","0"
"190436","908470","chr10:64133789-64134420","0"
"190437","908470","chr10:93392667-93393147","0"
"190438","908470","chr10:94351356-94351615","0"
"190439","908470","chr11:10316232-10316469","0"
"190440","908470","chr11:113185332-113185663","0"
"190441","908470","chr11:119293320-119293943","0"
"190442","908470","chr11:122753386-122753951","0"
"190443","908470","chr11:18415922-18416680","0"
"190444","908470","chr11:18417667-18417925","0"
"190445","908470","chr11:22850765-22851367","0"
"190446","908470","chr11:43902254-43902528","0"
"190447","908470","chr11:44087518-44088165","0"
"190448","908470","chr11:46402624-46404139","0"
"190449","908470","chr11:506353-508009","0"
"190450","908470","chr11:64509433-64513826","0"
"190451","908470","chr11:65408344-65408631","0"
"190452","908470","chr11:66247269-66248249","0"
"190453","908470","chr11:67070807-67071801","0"
"190454","908470","chr11:72463092-72463717","0"
"190455","908470","chr11:73693702-73694802","0"
"190456","908470","chr11:75378416-75379882","0"
"190457","908470","chr11:8102358-8102913","0"
"190458","908470","chr11:8615397-8615889","0"
"190459","908470","chr12:103889148-103889843","0"
"190460","908470","chr12:104697348-104697984","0"
"190461","908470","chr12:106532106-106533696","0"
"190462","908470","chr12:124246524-124247254","0"
"190463","908470","chr12:132690339-132690571","0"
"190464","908470","chr12:3862068-3862606","0"
"190465","908470","chr12:39299248-39299629","0"
"190466","908470","chr12:49782965-49783193","0"
"190467","908470","chr12:50297580-50297988","0"
"190468","908470","chr12:52444553-52445421","0"
"190469","908470","chr12:53448008-53448406","0"
"190470","908470","chr13:21634519-21635907","0"
"190471","908470","chr13:25670041-25670531","0"
"190472","908470","chr13:27131568-27132677","0"
"190473","908470","chr13:28194183-28196249","0"
"190474","908470","chr13:28544524-28544890","0"
"190475","908470","chr13:29292670-29293329","0"
"190476","908470","chr13:36052553-36053119","0"
"190477","908470","chr13:43566074-43566508","0"
"190478","908470","chr13:73632860-73634370","0"
"190479","908470","chr13:79175610-79177985","0"
"190480","908470","chr13:96204691-96205496","0"
"190481","908470","chr13:96296143-96297059","0"
"190482","908470","chr14:23834435-23835947","0"
"190483","908470","chr14:24422770-24423141","0"
"190484","908470","chr14:24457864-24458100","0"
"190485","908470","chr14:24505567-24505796","0"
"190486","908470","chr14:24803678-24804353","1"
"190487","908470","chr14:33402094-33404079","0"
"190488","908470","chr14:48143433-48145589","0"
"190489","908470","chr14:59930634-59932251","0"
"190490","908470","chr14:61188116-61190772","0"
"190491","908470","chr14:70345943-70346527","0"
"190492","908470","chr15:30114110-30115215","0"
"190493","908470","chr15:30685087-30685891","1"
"190494","908470","chr15:40544352-40545512","0"
"190495","908470","chr15:45315201-45315543","0"
"190496","908470","chr15:45722561-45722939","0"
"190497","908470","chr15:60690708-60690930","0"
"190498","908470","chr15:64679907-64680233","0"
"190499","908470","chr15:81426499-81426702","0"
"190500","908470","chr15:93198374-93199181","0"
"190501","908470","chr16:284478-285395","0"
"190502","908470","chr16:3355020-3356012","0"
"190503","908470","chr16:4166655-4167012","0"
"190504","908470","chr16:48399730-48400040","0"
"190505","908470","chr16:56659107-56659660","1"
"190506","908470","chr16:56665945-56666641","0"
"190507","908470","chr16:57562451-57563325","0"
"190508","908470","chr16:67183208-67184968","0"
"190509","908470","chr16:67449936-67450472","0"
"190510","908470","chr16:67464388-67465462","0"
"190511","908470","chr16:68002837-68003039","0"
"190512","908470","chr16:68676450-68676843","0"
"190513","908470","chr16:88850744-88852274","0"
"190514","908470","chr17:27503598-27504014","0"
"190515","908470","chr17:37856448-37856891","0"
"190516","908470","chr17:38333605-38334795","0"
"190517","908470","chr17:40274523-40275360","0"
"190518","908470","chr17:40573740-40575526","0"
"190519","908470","chr17:40932329-40933299","0"
"190520","908470","chr17:41363727-41364273","0"
"190521","908470","chr17:42092143-42092432","0"
"190522","908470","chr17:42836548-42836932","0"
"190523","908470","chr17:43339124-43339832","0"
"190524","908470","chr17:44656490-44657494","0"
"190525","908470","chr17:46654053-46654369","0"
"190526","908470","chr17:46655215-46655604","0"
"190527","908470","chr17:46673532-46674181","0"
"190528","908470","chr17:46691520-46692097","0"
"190529","908470","chr17:52977866-52978307","0"
"190530","908470","chr17:6558221-6558441","0"
"190531","908470","chr17:66255192-66255556","0"
"190532","908470","chr17:66596072-66597578","0"
"190533","908470","chr17:76037074-76037323","0"
"190534","908470","chr17:79818230-79819299","0"
"190535","908470","chr18:10454453-10455268","0"
"190536","908470","chr18:14132000-14132482","0"
"190537","908470","chr18:32847284-32848130","0"
"190538","908470","chr18:47087879-47088528","0"
"190539","908470","chr18:52495604-52496007","0"
"190540","908470","chr18:5543437-5544241","0"
"190541","908470","chr18:77193463-77193764","0"
"190542","908470","chr18:77196121-77196568","0"
"190543","908470","chr18:77201938-77202732","0"
"190544","908470","chr18:77905297-77905566","0"
"190545","908470","chr19:11689417-11689768","0"
"190546","908470","chr19:11998804-11999131","0"
"190547","908470","chr19:12076029-12076366","0"
"190548","908470","chr19:12203028-12203503","0"
"190549","908470","chr19:12266998-12267686","0"
"190550","908470","chr19:12831793-12832225","0"
"190551","908470","chr19:15342626-15343181","0"
"190552","908470","chr19:18118741-18119553","0"
"190553","908470","chr19:1851578-1852203","0"
"190554","908470","chr19:21265164-21265433","0"
"190555","908470","chr19:22018594-22018827","0"
"190556","908470","chr19:22817274-22817546","0"
"190557","908470","chr19:37095680-37096589","0"
"190558","908470","chr19:37157632-37158119","0"
"190559","908470","chr19:37406931-37407463","0"
"190560","908470","chr19:37957726-37958390","0"
"190561","908470","chr19:40871617-40871824","0"
"190562","908470","chr19:41106058-41106415","0"
"190563","908470","chr19:42501261-42501486","0"
"190564","908470","chr19:42720826-42722132","0"
"190565","908470","chr19:44763978-44764312","0"
"190566","908470","chr19:47731377-47731715","0"
"190567","908470","chr19:48945800-48947636","0"
"190568","908470","chr19:48949034-48949442","0"
"190569","908470","chr19:49315545-49315765","0"
"190570","908470","chr19:50706482-50707196","0"
"190571","908470","chr19:50831454-50832070","0"
"190572","908470","chr19:51069359-51069600","0"
"190573","908470","chr19:52390841-52391368","0"
"190574","908470","chr19:52531323-52531724","0"
"190575","908470","chr19:53073308-53074039","0"
"190576","908470","chr19:53496732-53497028","0"
"190577","908470","chr19:53662189-53662500","1"
"190578","908470","chr19:54371854-54372990","0"
"190579","908470","chr19:56915356-56915856","0"
"190580","908470","chr19:57078365-57079301","0"
"190581","908470","chr19:57831599-57832250","0"
"190582","908470","chr19:57999025-57999613","0"
"190583","908470","chr19:58011124-58011743","0"
"190584","908470","chr19:58125530-58125902","0"
"190585","908470","chr19:58144339-58144999","0"
"190586","908470","chr19:58399945-58400276","0"
"190587","908470","chr19:58446336-58446800","0"
"190588","908470","chr19:58458686-58459219","1"
"190589","908470","chr2:108602824-108603467","0"
"190590","908470","chr2:136499145-136500144","0"
"190591","908470","chr2:152954633-152955784","0"
"190592","908470","chr2:162270888-162271413","0"
"190593","908470","chr2:173940414-173941271","0"
"190594","908470","chr2:175546862-175547880","0"
"190595","908470","chr2:183731819-183732093","0"
"190596","908470","chr2:190539026-190539533","0"
"190597","908470","chr2:201983198-201983709","0"
"190598","908470","chr2:21022564-21022934","0"
"190599","908470","chr2:216877899-216878352","0"
"190600","908470","chr2:218621279-218621498","0"
"190601","908470","chr2:219646432-219647181","0"
"190602","908470","chr2:232650898-232651431","0"
"190603","908470","chr2:29337983-29338909","0"
"190604","908470","chr2:68870351-68871055","0"
"190605","908470","chr2:74875128-74875562","0"
"190606","908470","chr2:85811340-85811855","0"
"190607","908470","chr2:9346383-9347944","0"
"190608","908470","chr2:96011132-96013197","0"
"190609","908470","chr20:10652573-10655611","0"
"190610","908470","chr20:30192854-30194025","0"
"190611","908470","chr20:30310503-30310707","0"
"190612","908470","chr20:33146135-33147318","0"
"190613","908470","chr20:41817475-41819212","0"
"190614","908470","chr20:42543097-42545137","1"
"190615","908470","chr20:47443734-47445181","0"
"190616","908470","chr20:48098512-48099560","0"
"190617","908470","chr20:61560433-61560954","0"
"190618","908470","chr20:61636171-61639055","0"
"190619","908470","chr20:62433937-62434203","0"
"190620","908470","chr21:37442140-37442778","0"
"190621","908470","chr21:40760626-40760829","0"
"190622","908470","chr21:47601020-47601229","0"
"190623","908470","chr21:47602431-47602740","0"
"190624","908470","chr22:18923470-18923840","0"
"190625","908470","chr22:19746924-19747141","0"
"190626","908470","chr22:20459267-20461473","0"
"190627","908470","chr22:20790638-20792665","0"
"190628","908470","chr22:24110029-24110995","0"
"190629","908470","chr22:24180491-24181666","0"
"190630","908470","chr22:24372912-24373725","0"
"190631","908470","chr22:24384134-24384405","0"
"190632","908470","chr22:32026297-32026874","0"
"190633","908470","chr22:38453187-38453503","0"
"190634","908470","chr22:39853323-39854065","0"
"190635","908470","chr22:46440393-46441019","0"
"190636","908470","chr22:47022457-47022659","0"
"190637","908470","chr22:48970857-48972947","0"
"190638","908470","chr3:101568107-101569046","0"
"190639","908470","chr3:10206449-10207024","0"
"190640","908470","chr3:10857687-10858447","0"
"190641","908470","chr3:119298284-119298983","0"
"190642","908470","chr3:124449178-124449461","0"
"190643","908470","chr3:125075915-125076481","0"
"190644","908470","chr3:139258152-139258731","1"
"190645","908470","chr3:181430141-181431076","0"
"190646","908470","chr3:187456250-187456580","0"
"190647","908470","chr3:194406440-194409045","0"
"190648","908470","chr3:238391-240140","0"
"190649","908470","chr3:36985540-36987041","0"
"190650","908470","chr3:42304944-42305311","0"
"190651","908470","chr3:49314437-49314815","0"
"190652","908470","chr3:50604905-50605359","0"
"190653","908470","chr3:53032813-53033116","0"
"190654","908470","chr3:53527927-53530106","0"
"190655","908470","chr3:56502611-56502815","0"
"190656","908470","chr3:56590939-56591223","0"
"190657","908470","chr3:63263989-63264205","0"
"190658","908470","chr3:9956822-9957664","0"
"190659","908470","chr3:99594969-99595215","1"
"190660","908470","chr4:1005930-1006282","0"
"190661","908470","chr4:102711829-102712199","0"
"190662","908470","chr4:103940668-103940951","0"
"190663","908470","chr4:122301567-122302290","0"
"190664","908470","chr4:129208297-129209780","0"
"190665","908470","chr4:140374442-140375692","0"
"190666","908470","chr4:165878036-165878446","0"
"190667","908470","chr4:183838036-183839286","0"
"190668","908470","chr4:5709985-5710495","0"
"190669","908470","chr4:57371582-57372022","0"
"190670","908470","chr4:6200912-6202724","0"
"190671","908470","chr4:66535193-66535620","0"
"190672","908470","chr4:76555366-76556079","0"
"190673","908470","chr4:83933332-83934370","0"
"190674","908470","chr5:101632049-101632373","0"
"190675","908470","chr5:115912001-115912384","0"
"190676","908470","chr5:125930601-125931049","0"
"190677","908470","chr5:126626053-126626901","0"
"190678","908470","chr5:135416204-135416475","0"
"190679","908470","chr5:140305712-140307193","0"
"190680","908470","chr5:157002174-157003182","0"
"190681","908470","chr5:1594238-1595027","0"
"190682","908470","chr5:175792355-175793505","0"
"190683","908470","chr5:178322713-178323538","0"
"190684","908470","chr5:179243545-179244453","0"
"190685","908470","chr5:180017099-180019062","0"
"190686","908470","chr5:35617855-35618339","0"
"190687","908470","chr5:43515133-43515349","0"
"190688","908470","chr5:50678632-50679375","0"
"190689","908470","chr5:5139441-5140941","0"
"190690","908470","chr5:59189046-59189894","0"
"190691","908470","chr5:63461448-63462106","0"
"190692","908470","chr5:67584213-67584451","0"
"190693","908470","chr5:73935725-73937551","0"
"190694","908470","chr6:10415018-10415318","0"
"190695","908470","chr6:105584148-105585621","0"
"190696","908470","chr6:105627406-105627830","0"
"190697","908470","chr6:110679417-110679833","0"
"190698","908470","chr6:150067323-150067766","0"
"190699","908470","chr6:26044203-26044469","0"
"190700","908470","chr6:26045644-26046033","0"
"190701","908470","chr6:26184036-26184336","0"
"190702","908470","chr6:26188997-26189295","0"
"190703","908470","chr6:26250436-26250827","0"
"190704","908470","chr6:27858166-27858564","0"
"190705","908470","chr6:291948-292839","1"
"190706","908470","chr6:29759946-29760903","0"
"190707","908470","chr6:31148369-31148577","0"
"190708","908470","chr6:3157400-3158418","0"
"190709","908470","chr6:3227025-3229688","0"
"190710","908470","chr6:35435810-35437084","0"
"190711","908470","chr6:39901852-39902299","0"
"190712","908470","chr6:48036137-48036410","0"
"190713","908470","chr6:52226753-52228006","0"
"190714","908470","chr6:55443732-55444092","0"
"190715","908470","chr6:6007387-6007797","0"
"190716","908470","chr6:62995855-62996228","0"
"190717","908470","chr6:85472702-85474132","0"
"190718","908470","chr6:90142751-90143635","0"
"190719","908470","chr7:100136448-100136919","0"
"190720","908470","chr7:119912840-119913883","0"
"190721","908470","chr7:128828333-128829366","0"
"190722","908470","chr7:143582125-143582610","0"
"190723","908470","chr7:150065169-150066351","0"
"190724","908470","chr7:150675206-150675866","0"
"190725","908470","chr7:22539545-22540022","0"
"190726","908470","chr7:27186927-27187692","0"
"190727","908470","chr7:27195601-27196567","0"
"190728","908470","chr7:27203915-27206462","0"
"190729","908470","chr7:27225050-27225629","0"
"190730","908470","chr7:32996732-32997591","0"
"190731","908470","chr7:35292985-35294674","0"
"190732","908470","chr7:39649253-39649510","0"
"190733","908470","chr7:56183577-56184165","0"
"190734","908470","chr7:62858468-62858826","0"
"190735","908470","chr7:750788-751237","0"
"190736","908470","chr7:87256958-87258444","0"
"190737","908470","chr7:95025559-95026122","0"
"190738","908470","chr7:99678768-99679702","0"
"190739","908470","chr8:107669777-107670591","0"
"190740","908470","chr8:11058624-11058844","0"
"190741","908470","chr8:11059011-11059242","0"
"190742","908470","chr8:116660432-116660747","0"
"190743","908470","chr8:144659745-144660635","1"
"190744","908470","chr8:22422534-22423702","0"
"190745","908470","chr8:41507516-41507868","0"
"190746","908470","chr8:61193312-61194195","0"
"190747","908470","chr8:61626645-61627074","0"
"190748","908470","chr8:67344497-67344989","1"
"190749","908470","chr8:67940691-67940997","0"
"190750","908470","chr8:79428433-79428754","0"
"190751","908470","chr8:95652455-95652873","0"
"190752","908470","chr9:104248247-104249501","0"
"190753","908470","chr9:107509906-107510768","0"
"190754","908470","chr9:113017745-113019297","0"
"190755","908470","chr9:115875199-115875738","0"
"190756","908470","chr9:123555399-123555899","0"
"190757","908470","chr9:140310894-140312457","0"
"190758","908470","chr9:21974578-21975306","0"
"190759","908470","chr9:35756948-35757339","0"
"190760","908470","chr9:35791584-35791924","0"
"190761","908470","chr9:4984543-4985630","0"
"190762","908470","chr9:86571047-86572027","0"
"190763","1295741","chr1:10755226-10755521","0"
"190764","1295741","chr1:110230238-110230614","0"
"190765","1295741","chr1:110880394-110880624","0"
"190766","1295741","chr1:111505881-111507007","0"
"190767","1295741","chr1:1167001-1168985","0"
"190768","1295741","chr1:11724113-11724885","0"
"190769","1295741","chr1:120835961-120839391","0"
"190770","1295741","chr1:121260857-121261525","0"
"190771","1295741","chr1:13910137-13910868","0"
"190772","1295741","chr1:143912736-143916156","0"
"190773","1295741","chr1:145472980-145474702","0"
"190774","1295741","chr1:146649622-146649852","0"
"190775","1295741","chr1:1476093-1476669","0"
"190776","1295741","chr1:150266476-150266689","0"
"190777","1295741","chr1:153935781-153936276","0"
"190778","1295741","chr1:156163672-156164052","0"
"190779","1295741","chr1:16085147-16085862","0"
"190780","1295741","chr1:171810467-171811325","0"
"190781","1295741","chr1:177150814-177151165","0"
"190782","1295741","chr1:180881316-180882592","0"
"190783","1295741","chr1:181451311-181452049","1"
"190784","1295741","chr1:2064628-2064855","0"
"190785","1295741","chr1:214161197-214161415","0"
"190786","1295741","chr1:218520287-218520506","0"
"190787","1295741","chr1:21996161-21996409","0"
"190788","1295741","chr1:220921411-220922176","0"
"190789","1295741","chr1:248020330-248021252","0"
"190790","1295741","chr1:248100325-248100726","0"
"190791","1295741","chr1:33938025-33938328","0"
"190792","1295741","chr1:40782220-40783145","0"
"190793","1295741","chr1:42127380-42128632","0"
"190794","1295741","chr1:43613488-43613842","0"
"190795","1295741","chr1:53308294-53309262","0"
"190796","1295741","chr1:53904140-53905247","0"
"190797","1295741","chr1:57110663-57111337","0"
"190798","1295741","chr1:60539315-60539540","0"
"190799","1295741","chr10:102756834-102759798","0"
"190800","1295741","chr10:102891010-102891794","0"
"190801","1295741","chr10:105253191-105254428","0"
"190802","1295741","chr10:106028542-106029047","0"
"190803","1295741","chr10:11059442-11060524","0"
"190804","1295741","chr10:123922850-123923542","0"
"190805","1295741","chr10:135043221-135044560","0"
"190806","1295741","chr10:135122851-135123109","0"
"190807","1295741","chr10:135123238-135123448","0"
"190808","1295741","chr10:38645112-38645513","0"
"190809","1295741","chr10:43891546-43892917","0"
"190810","1295741","chr10:44879714-44882391","0"
"190811","1295741","chr10:48438411-48439320","0"
"190812","1295741","chr10:52499392-52500021","0"
"190813","1295741","chr10:64133789-64134420","0"
"190814","1295741","chr10:93392667-93393147","0"
"190815","1295741","chr10:94351356-94351615","0"
"190816","1295741","chr11:10316232-10316469","0"
"190817","1295741","chr11:113185332-113185663","0"
"190818","1295741","chr11:119293320-119293943","0"
"190819","1295741","chr11:122753386-122753951","0"
"190820","1295741","chr11:18415922-18416680","0"
"190821","1295741","chr11:18417667-18417925","0"
"190822","1295741","chr11:22850765-22851367","0"
"190823","1295741","chr11:43902254-43902528","0"
"190824","1295741","chr11:44087518-44088165","0"
"190825","1295741","chr11:46402624-46404139","0"
"190826","1295741","chr11:506353-508009","0"
"190827","1295741","chr11:64509433-64513826","0"
"190828","1295741","chr11:65408344-65408631","0"
"190829","1295741","chr11:66247269-66248249","0"
"190830","1295741","chr11:67070807-67071801","0"
"190831","1295741","chr11:72463092-72463717","0"
"190832","1295741","chr11:73693702-73694802","0"
"190833","1295741","chr11:75378416-75379882","0"
"190834","1295741","chr11:8102358-8102913","0"
"190835","1295741","chr11:8615397-8615889","0"
"190836","1295741","chr12:103889148-103889843","0"
"190837","1295741","chr12:104697348-104697984","0"
"190838","1295741","chr12:106532106-106533696","0"
"190839","1295741","chr12:124246524-124247254","0"
"190840","1295741","chr12:132690339-132690571","0"
"190841","1295741","chr12:3862068-3862606","0"
"190842","1295741","chr12:39299248-39299629","0"
"190843","1295741","chr12:49782965-49783193","0"
"190844","1295741","chr12:50297580-50297988","0"
"190845","1295741","chr12:52444553-52445421","0"
"190846","1295741","chr12:53448008-53448406","0"
"190847","1295741","chr13:21634519-21635907","0"
"190848","1295741","chr13:25670041-25670531","0"
"190849","1295741","chr13:27131568-27132677","0"
"190850","1295741","chr13:28194183-28196249","0"
"190851","1295741","chr13:28544524-28544890","0"
"190852","1295741","chr13:29292670-29293329","0"
"190853","1295741","chr13:36052553-36053119","0"
"190854","1295741","chr13:43566074-43566508","0"
"190855","1295741","chr13:73632860-73634370","0"
"190856","1295741","chr13:79175610-79177985","0"
"190857","1295741","chr13:96204691-96205496","0"
"190858","1295741","chr13:96296143-96297059","0"
"190859","1295741","chr14:23834435-23835947","0"
"190860","1295741","chr14:24422770-24423141","0"
"190861","1295741","chr14:24457864-24458100","0"
"190862","1295741","chr14:24505567-24505796","0"
"190863","1295741","chr14:24803678-24804353","1"
"190864","1295741","chr14:33402094-33404079","0"
"190865","1295741","chr14:48143433-48145589","0"
"190866","1295741","chr14:59930634-59932251","0"
"190867","1295741","chr14:61188116-61190772","0"
"190868","1295741","chr14:70345943-70346527","0"
"190869","1295741","chr15:30114110-30115215","0"
"190870","1295741","chr15:30685087-30685891","1"
"190871","1295741","chr15:40544352-40545512","0"
"190872","1295741","chr15:45315201-45315543","0"
"190873","1295741","chr15:45722561-45722939","0"
"190874","1295741","chr15:60690708-60690930","0"
"190875","1295741","chr15:64679907-64680233","0"
"190876","1295741","chr15:81426499-81426702","0"
"190877","1295741","chr15:93198374-93199181","0"
"190878","1295741","chr16:284478-285395","0"
"190879","1295741","chr16:3355020-3356012","0"
"190880","1295741","chr16:4166655-4167012","0"
"190881","1295741","chr16:48399730-48400040","0"
"190882","1295741","chr16:56659107-56659660","1"
"190883","1295741","chr16:56665945-56666641","0"
"190884","1295741","chr16:57562451-57563325","0"
"190885","1295741","chr16:67183208-67184968","0"
"190886","1295741","chr16:67449936-67450472","0"
"190887","1295741","chr16:67464388-67465462","0"
"190888","1295741","chr16:68002837-68003039","0"
"190889","1295741","chr16:68676450-68676843","0"
"190890","1295741","chr16:88850744-88852274","0"
"190891","1295741","chr17:27503598-27504014","0"
"190892","1295741","chr17:37856448-37856891","0"
"190893","1295741","chr17:38333605-38334795","0"
"190894","1295741","chr17:40274523-40275360","0"
"190895","1295741","chr17:40573740-40575526","0"
"190896","1295741","chr17:40932329-40933299","0"
"190897","1295741","chr17:41363727-41364273","0"
"190898","1295741","chr17:42092143-42092432","0"
"190899","1295741","chr17:42836548-42836932","0"
"190900","1295741","chr17:43339124-43339832","0"
"190901","1295741","chr17:44656490-44657494","1"
"190902","1295741","chr17:46654053-46654369","0"
"190903","1295741","chr17:46655215-46655604","0"
"190904","1295741","chr17:46673532-46674181","0"
"190905","1295741","chr17:46691520-46692097","0"
"190906","1295741","chr17:52977866-52978307","0"
"190907","1295741","chr17:6558221-6558441","0"
"190908","1295741","chr17:66255192-66255556","0"
"190909","1295741","chr17:66596072-66597578","0"
"190910","1295741","chr17:76037074-76037323","0"
"190911","1295741","chr17:79818230-79819299","0"
"190912","1295741","chr18:10454453-10455268","0"
"190913","1295741","chr18:14132000-14132482","0"
"190914","1295741","chr18:32847284-32848130","0"
"190915","1295741","chr18:47087879-47088528","0"
"190916","1295741","chr18:52495604-52496007","0"
"190917","1295741","chr18:5543437-5544241","0"
"190918","1295741","chr18:77193463-77193764","0"
"190919","1295741","chr18:77196121-77196568","0"
"190920","1295741","chr18:77201938-77202732","0"
"190921","1295741","chr18:77905297-77905566","1"
"190922","1295741","chr19:11689417-11689768","0"
"190923","1295741","chr19:11998804-11999131","0"
"190924","1295741","chr19:12076029-12076366","0"
"190925","1295741","chr19:12203028-12203503","0"
"190926","1295741","chr19:12266998-12267686","0"
"190927","1295741","chr19:12831793-12832225","0"
"190928","1295741","chr19:15342626-15343181","0"
"190929","1295741","chr19:18118741-18119553","0"
"190930","1295741","chr19:1851578-1852203","0"
"190931","1295741","chr19:21265164-21265433","1"
"190932","1295741","chr19:22018594-22018827","0"
"190933","1295741","chr19:22817274-22817546","0"
"190934","1295741","chr19:37095680-37096589","0"
"190935","1295741","chr19:37157632-37158119","0"
"190936","1295741","chr19:37406931-37407463","0"
"190937","1295741","chr19:37957726-37958390","0"
"190938","1295741","chr19:40871617-40871824","0"
"190939","1295741","chr19:41106058-41106415","0"
"190940","1295741","chr19:42501261-42501486","0"
"190941","1295741","chr19:42720826-42722132","0"
"190942","1295741","chr19:44763978-44764312","0"
"190943","1295741","chr19:47731377-47731715","0"
"190944","1295741","chr19:48945800-48947636","0"
"190945","1295741","chr19:48949034-48949442","0"
"190946","1295741","chr19:49315545-49315765","0"
"190947","1295741","chr19:50706482-50707196","0"
"190948","1295741","chr19:50831454-50832070","0"
"190949","1295741","chr19:51069359-51069600","0"
"190950","1295741","chr19:52390841-52391368","0"
"190951","1295741","chr19:52531323-52531724","0"
"190952","1295741","chr19:53073308-53074039","0"
"190953","1295741","chr19:53496732-53497028","0"
"190954","1295741","chr19:53662189-53662500","1"
"190955","1295741","chr19:54371854-54372990","0"
"190956","1295741","chr19:56915356-56915856","0"
"190957","1295741","chr19:57078365-57079301","0"
"190958","1295741","chr19:57831599-57832250","0"
"190959","1295741","chr19:57999025-57999613","0"
"190960","1295741","chr19:58011124-58011743","0"
"190961","1295741","chr19:58125530-58125902","0"
"190962","1295741","chr19:58144339-58144999","0"
"190963","1295741","chr19:58399945-58400276","0"
"190964","1295741","chr19:58446336-58446800","0"
"190965","1295741","chr19:58458686-58459219","1"
"190966","1295741","chr2:108602824-108603467","0"
"190967","1295741","chr2:136499145-136500144","0"
"190968","1295741","chr2:152954633-152955784","0"
"190969","1295741","chr2:162270888-162271413","0"
"190970","1295741","chr2:173940414-173941271","0"
"190971","1295741","chr2:175546862-175547880","0"
"190972","1295741","chr2:183731819-183732093","0"
"190973","1295741","chr2:190539026-190539533","0"
"190974","1295741","chr2:201983198-201983709","0"
"190975","1295741","chr2:21022564-21022934","0"
"190976","1295741","chr2:216877899-216878352","0"
"190977","1295741","chr2:218621279-218621498","0"
"190978","1295741","chr2:219646432-219647181","0"
"190979","1295741","chr2:232650898-232651431","0"
"190980","1295741","chr2:29337983-29338909","0"
"190981","1295741","chr2:68870351-68871055","0"
"190982","1295741","chr2:74875128-74875562","0"
"190983","1295741","chr2:85811340-85811855","0"
"190984","1295741","chr2:9346383-9347944","0"
"190985","1295741","chr2:96011132-96013197","0"
"190986","1295741","chr20:10652573-10655611","0"
"190987","1295741","chr20:30192854-30194025","0"
"190988","1295741","chr20:30310503-30310707","0"
"190989","1295741","chr20:33146135-33147318","0"
"190990","1295741","chr20:41817475-41819212","0"
"190991","1295741","chr20:42543097-42545137","0"
"190992","1295741","chr20:47443734-47445181","0"
"190993","1295741","chr20:48098512-48099560","0"
"190994","1295741","chr20:61560433-61560954","0"
